CUPS;Fecha;Hora;Consumo_kWh;Metodo_obtencion
ES0026000000040084RB0F;14/02/2019;23;0,019;R
ES0026000000040084RB0F;14/02/2019;24;0,05;R
ES0026000000040084RB0F;15/02/2019;1;0,048;R
ES0026000000040084RB0F;15/02/2019;2;0,02;R
ES0026000000040084RB0F;15/02/2019;3;0,049;R
ES0026000000040084RB0F;15/02/2019;4;0,049;R
ES0026000000040084RB0F;15/02/2019;5;0,02;R
ES0026000000040084RB0F;15/02/2019;6;0,048;R
ES0026000000040084RB0F;15/02/2019;7;0,048;R
ES0026000000040084RB0F;15/02/2019;8;0,021;R
ES0026000000040084RB0F;15/02/2019;9;0,047;R
ES0026000000040084RB0F;15/02/2019;10;0,048;R
ES0026000000040084RB0F;15/02/2019;11;0,02;R
ES0026000000040084RB0F;15/02/2019;12;0,048;R
ES0026000000040084RB0F;15/02/2019;13;0,047;R
ES0026000000040084RB0F;15/02/2019;14;0,02;R
ES0026000000040084RB0F;15/02/2019;15;0,048;R
ES0026000000040084RB0F;15/02/2019;16;0,047;R
ES0026000000040084RB0F;15/02/2019;17;0,02;R
ES0026000000040084RB0F;15/02/2019;18;0,047;R
ES0026000000040084RB0F;15/02/2019;19;0,048;R
ES0026000000040084RB0F;15/02/2019;20;0,019;R
ES0026000000040084RB0F;15/02/2019;21;0,047;R
ES0026000000040084RB0F;15/02/2019;22;0,049;R
ES0026000000040084RB0F;15/02/2019;23;0,022;R
ES0026000000040084RB0F;15/02/2019;24;0,047;R
ES0026000000040084RB0F;16/02/2019;1;0,048;R
ES0026000000040084RB0F;16/02/2019;2;0,025;R
ES0026000000040084RB0F;16/02/2019;3;0,044;R
ES0026000000040084RB0F;16/02/2019;4;0,049;R
ES0026000000040084RB0F;16/02/2019;5;0,026;R
ES0026000000040084RB0F;16/02/2019;6;0,042;R
ES0026000000040084RB0F;16/02/2019;7;0,048;R
ES0026000000040084RB0F;16/02/2019;8;0,027;R
ES0026000000040084RB0F;16/02/2019;9;0,041;R
ES0026000000040084RB0F;16/02/2019;10;0,047;R
ES0026000000040084RB0F;16/02/2019;11;0,027;R
ES0026000000040084RB0F;16/02/2019;12;0,04;R
ES0026000000040084RB0F;16/02/2019;13;0,048;R
ES0026000000040084RB0F;16/02/2019;14;0,025;R
ES0026000000040084RB0F;16/02/2019;15;0,042;R
ES0026000000040084RB0F;16/02/2019;16;0,048;R
ES0026000000040084RB0F;16/02/2019;17;0,022;R
ES0026000000040084RB0F;16/02/2019;18;0,045;R
ES0026000000040084RB0F;16/02/2019;19;0,047;R
ES0026000000040084RB0F;16/02/2019;20;0,02;R
ES0026000000040084RB0F;16/02/2019;21;0,047;R
ES0026000000040084RB0F;16/02/2019;22;0,048;R
ES0026000000040084RB0F;16/02/2019;23;0,021;R
ES0026000000040084RB0F;16/02/2019;24;0,048;R
ES0026000000040084RB0F;17/02/2019;1;0,049;R
ES0026000000040084RB0F;17/02/2019;2;0,022;R
ES0026000000040084RB0F;17/02/2019;3;0,046;R
ES0026000000040084RB0F;17/02/2019;4;0,048;R
ES0026000000040084RB0F;17/02/2019;5;0,024;R
ES0026000000040084RB0F;17/02/2019;6;0,044;R
ES0026000000040084RB0F;17/02/2019;7;0,048;R
ES0026000000040084RB0F;17/02/2019;8;0,025;R
ES0026000000040084RB0F;17/02/2019;9;0,044;R
ES0026000000040084RB0F;17/02/2019;10;0,047;R
ES0026000000040084RB0F;17/02/2019;11;0,021;R
ES0026000000040084RB0F;17/02/2019;12;0,047;R
ES0026000000040084RB0F;17/02/2019;13;0,047;R
ES0026000000040084RB0F;17/02/2019;14;0,02;R
ES0026000000040084RB0F;17/02/2019;15;0,047;R
ES0026000000040084RB0F;17/02/2019;16;0,048;R
ES0026000000040084RB0F;17/02/2019;17;0,02;R
ES0026000000040084RB0F;17/02/2019;18;0,047;R
ES0026000000040084RB0F;17/02/2019;19;0,047;R
ES0026000000040084RB0F;17/02/2019;20;0,02;R
ES0026000000040084RB0F;17/02/2019;21;0,048;R
ES0026000000040084RB0F;17/02/2019;22;0,048;R
ES0026000000040084RB0F;17/02/2019;23;0,02;R
ES0026000000040084RB0F;17/02/2019;24;0,05;R
ES0026000000040084RB0F;18/02/2019;1;0,048;R
ES0026000000040084RB0F;18/02/2019;2;0,02;R
ES0026000000040084RB0F;18/02/2019;3;0,049;R
ES0026000000040084RB0F;18/02/2019;4;0,049;R
ES0026000000040084RB0F;18/02/2019;5;0,02;R
ES0026000000040084RB0F;18/02/2019;6;0,048;R
ES0026000000040084RB0F;18/02/2019;7;0,048;R
ES0026000000040084RB0F;18/02/2019;8;0,02;R
ES0026000000040084RB0F;18/02/2019;9;0,048;R
ES0026000000040084RB0F;18/02/2019;10;0,048;R
ES0026000000040084RB0F;18/02/2019;11;0,02;R
ES0026000000040084RB0F;18/02/2019;12;0,047;R
ES0026000000040084RB0F;18/02/2019;13;0,048;R
ES0026000000040084RB0F;18/02/2019;14;0,02;R
ES0026000000040084RB0F;18/02/2019;15;0,047;R
ES0026000000040084RB0F;18/02/2019;16;0,048;R
ES0026000000040084RB0F;18/02/2019;17;0,02;R
ES0026000000040084RB0F;18/02/2019;18;0,048;R
ES0026000000040084RB0F;18/02/2019;19;0,049;R
ES0026000000040084RB0F;18/02/2019;20;0,02;R
ES0026000000040084RB0F;18/02/2019;21;0,049;R
ES0026000000040084RB0F;18/02/2019;22;0,05;R
ES0026000000040084RB0F;18/02/2019;23;0,025;R
ES0026000000040084RB0F;18/02/2019;24;0,045;R
ES0026000000040084RB0F;19/02/2019;1;0,05;R
ES0026000000040084RB0F;19/02/2019;2;0,035;R
ES0026000000040084RB0F;19/02/2019;3;0,035;R
ES0026000000040084RB0F;19/02/2019;4;0,05;R
ES0026000000040084RB0F;19/02/2019;5;0,039;R
ES0026000000040084RB0F;19/02/2019;6;0,031;R
ES0026000000040084RB0F;19/02/2019;7;0,049;R
ES0026000000040084RB0F;19/02/2019;8;0,043;R
ES0026000000040084RB0F;19/02/2019;9;0,025;R
ES0026000000040084RB0F;19/02/2019;10;0,048;R
ES0026000000040084RB0F;19/02/2019;11;0,046;R
ES0026000000040084RB0F;19/02/2019;12;0,022;R
ES0026000000040084RB0F;19/02/2019;13;0,048;R
ES0026000000040084RB0F;19/02/2019;14;0,048;R
ES0026000000040084RB0F;19/02/2019;15;0,02;R
ES0026000000040084RB0F;19/02/2019;16;0,048;R
ES0026000000040084RB0F;19/02/2019;17;0,049;R
ES0026000000040084RB0F;19/02/2019;18;0,019;R
ES0026000000040084RB0F;19/02/2019;19;0,05;R
ES0026000000040084RB0F;19/02/2019;20;0,05;R
ES0026000000040084RB0F;19/02/2019;21;0,019;R
ES0026000000040084RB0F;19/02/2019;22;0,05;R
ES0026000000040084RB0F;19/02/2019;23;0,051;R
ES0026000000040084RB0F;19/02/2019;24;0,026;R
ES0026000000040084RB0F;20/02/2019;1;0,044;R
ES0026000000040084RB0F;20/02/2019;2;0,05;R
ES0026000000040084RB0F;20/02/2019;3;0,036;R
ES0026000000040084RB0F;20/02/2019;4;0,035;R
ES0026000000040084RB0F;20/02/2019;5;0,049;R
ES0026000000040084RB0F;20/02/2019;6;0,043;R
ES0026000000040084RB0F;20/02/2019;7;0,026;R
ES0026000000040084RB0F;20/02/2019;8;0,049;R
ES0026000000040084RB0F;20/02/2019;9;0,047;R
ES0026000000040084RB0F;20/02/2019;10;0,022;R
ES0026000000040084RB0F;20/02/2019;11;0,048;R
ES0026000000040084RB0F;20/02/2019;12;0,048;R
ES0026000000040084RB0F;20/02/2019;13;0,021;R
ES0026000000040084RB0F;20/02/2019;14;0,049;R
ES0026000000040084RB0F;20/02/2019;15;0,047;R
ES0026000000040084RB0F;20/02/2019;16;0,02;R
ES0026000000040084RB0F;20/02/2019;17;0,049;R
ES0026000000040084RB0F;20/02/2019;18;0,049;R
ES0026000000040084RB0F;20/02/2019;19;0,02;R
ES0026000000040084RB0F;20/02/2019;20;0,05;R
ES0026000000040084RB0F;20/02/2019;21;0,049;R
ES0026000000040084RB0F;20/02/2019;22;0,02;R
ES0026000000040084RB0F;20/02/2019;23;0,05;R
ES0026000000040084RB0F;20/02/2019;24;0,05;R
ES0026000000040084RB0F;21/02/2019;1;0,029;R
ES0026000000040084RB0F;21/02/2019;2;0,041;R
ES0026000000040084RB0F;21/02/2019;3;0,05;R
ES0026000000040084RB0F;21/02/2019;4;0,039;R
ES0026000000040084RB0F;21/02/2019;5;0,03;R
ES0026000000040084RB0F;21/02/2019;6;0,05;R
ES0026000000040084RB0F;21/02/2019;7;0,046;R
ES0026000000040084RB0F;21/02/2019;8;0,023;R
ES0026000000040084RB0F;21/02/2019;9;0,049;R
ES0026000000040084RB0F;21/02/2019;10;0,048;R
ES0026000000040084RB0F;21/02/2019;11;0,02;R
ES0026000000040084RB0F;21/02/2019;12;0,049;R
ES0026000000040084RB0F;21/02/2019;13;0,048;R
ES0026000000040084RB0F;21/02/2019;14;0,02;R
ES0026000000040084RB0F;21/02/2019;15;0,048;R
ES0026000000040084RB0F;21/02/2019;16;0,048;R
ES0026000000040084RB0F;21/02/2019;17;0,02;R
ES0026000000040084RB0F;21/02/2019;18;0,049;R
ES0026000000040084RB0F;21/02/2019;19;0,047;R
ES0026000000040084RB0F;21/02/2019;20;0,02;R
ES0026000000040084RB0F;21/02/2019;21;0,047;R
ES0026000000040084RB0F;21/02/2019;22;0,049;R
ES0026000000040084RB0F;21/02/2019;23;0,023;R
ES0026000000040084RB0F;21/02/2019;24;0,046;R
ES0026000000040084RB0F;22/02/2019;1;0,049;R
ES0026000000040084RB0F;22/02/2019;2;0,027;R
ES0026000000040084RB0F;22/02/2019;3;0,041;R
ES0026000000040084RB0F;22/02/2019;4;0,049;R
ES0026000000040084RB0F;22/02/2019;5;0,032;R
ES0026000000040084RB0F;22/02/2019;6;0,036;R
ES0026000000040084RB0F;22/02/2019;7;0,048;R
ES0026000000040084RB0F;22/02/2019;8;0,034;R
ES0026000000040084RB0F;22/02/2019;9;0,034;R
ES0026000000040084RB0F;22/02/2019;10;0,047;R
ES0026000000040084RB0F;22/02/2019;11;0,036;R
ES0026000000040084RB0F;22/02/2019;12;0,032;R
ES0026000000040084RB0F;22/02/2019;13;0,047;R
ES0026000000040084RB0F;22/02/2019;14;0,036;R
ES0026000000040084RB0F;22/02/2019;15;0,031;R
ES0026000000040084RB0F;22/02/2019;16;0,048;R
ES0026000000040084RB0F;22/02/2019;17;0,035;R
ES0026000000040084RB0F;22/02/2019;18;0,033;R
ES0026000000040084RB0F;22/02/2019;19;0,047;R
ES0026000000040084RB0F;22/02/2019;20;0,033;R
ES0026000000040084RB0F;22/02/2019;21;0,034;R
ES0026000000040084RB0F;22/02/2019;22;0,047;R
ES0026000000040084RB0F;22/02/2019;23;0,031;R
ES0026000000040084RB0F;22/02/2019;24;0,036;R
ES0026000000040084RB0F;23/02/2019;1;0,047;R
ES0026000000040084RB0F;23/02/2019;2;0,029;R
ES0026000000040084RB0F;23/02/2019;3;0,038;R
ES0026000000040084RB0F;23/02/2019;4;0,047;R
ES0026000000040084RB0F;23/02/2019;5;0,024;R
ES0026000000040084RB0F;23/02/2019;6;0,043;R
ES0026000000040084RB0F;23/02/2019;7;0,046;R
ES0026000000040084RB0F;23/02/2019;8;0,02;R
ES0026000000040084RB0F;23/02/2019;9;0,047;R
ES0026000000040084RB0F;23/02/2019;10;0,046;R
ES0026000000040084RB0F;23/02/2019;11;0,02;R
ES0026000000040084RB0F;23/02/2019;12;0,046;R
ES0026000000040084RB0F;23/02/2019;13;0,047;R
ES0026000000040084RB0F;23/02/2019;14;0,02;R
ES0026000000040084RB0F;23/02/2019;15;0,046;R
ES0026000000040084RB0F;23/02/2019;16;0,046;R
ES0026000000040084RB0F;23/02/2019;17;0,02;R
ES0026000000040084RB0F;23/02/2019;18;0,047;R
ES0026000000040084RB0F;23/02/2019;19;0,041;R
ES0026000000040084RB0F;23/02/2019;20;0,025;R
ES0026000000040084RB0F;23/02/2019;21;0,046;R
ES0026000000040084RB0F;23/02/2019;22;0,036;R
ES0026000000040084RB0F;23/02/2019;23;0,031;R
ES0026000000040084RB0F;23/02/2019;24;0,047;R
ES0026000000040084RB0F;24/02/2019;1;0,036;R
ES0026000000040084RB0F;24/02/2019;2;0,031;R
ES0026000000040084RB0F;24/02/2019;3;0,048;R
ES0026000000040084RB0F;24/02/2019;4;0,035;R
ES0026000000040084RB0F;24/02/2019;5;0,031;R
ES0026000000040084RB0F;24/02/2019;6;0,047;R
ES0026000000040084RB0F;24/02/2019;7;0,034;R
ES0026000000040084RB0F;24/02/2019;8;0,032;R
ES0026000000040084RB0F;24/02/2019;9;0,047;R
ES0026000000040084RB0F;24/02/2019;10;0,031;R
ES0026000000040084RB0F;24/02/2019;11;0,035;R
ES0026000000040084RB0F;24/02/2019;12;0,046;R
ES0026000000040084RB0F;24/02/2019;13;0,028;R
ES0026000000040084RB0F;24/02/2019;14;0,038;R
ES0026000000040084RB0F;24/02/2019;15;0,046;R
ES0026000000040084RB0F;24/02/2019;16;0,022;R
ES0026000000040084RB0F;24/02/2019;17;0,044;R
ES0026000000040084RB0F;24/02/2019;18;0,046;R
ES0026000000040084RB0F;24/02/2019;19;0,02;R
ES0026000000040084RB0F;24/02/2019;20;0,046;R
ES0026000000040084RB0F;24/02/2019;21;0,046;R
ES0026000000040084RB0F;24/02/2019;22;0,019;R
ES0026000000040084RB0F;24/02/2019;23;0,047;R
ES0026000000040084RB0F;24/02/2019;24;0,047;R
ES0026000000040084RB0F;25/02/2019;1;0,02;R
ES0026000000040084RB0F;25/02/2019;2;0,048;R
ES0026000000040084RB0F;25/02/2019;3;0,047;R
ES0026000000040084RB0F;25/02/2019;4;0,02;R
ES0026000000040084RB0F;25/02/2019;5;0,046;R
ES0026000000040084RB0F;25/02/2019;6;0,047;R
ES0026000000040084RB0F;25/02/2019;7;0,02;R
ES0026000000040084RB0F;25/02/2019;8;0,046;R
ES0026000000040084RB0F;25/02/2019;9;0,046;R
ES0026000000040084RB0F;25/02/2019;10;0,02;R
ES0026000000040084RB0F;25/02/2019;11;0,047;R
ES0026000000040084RB0F;25/02/2019;12;0,046;R
ES0026000000040084RB0F;25/02/2019;13;0,02;R
ES0026000000040084RB0F;25/02/2019;14;0,046;R
ES0026000000040084RB0F;25/02/2019;15;0,046;R
ES0026000000040084RB0F;25/02/2019;16;0,02;R
ES0026000000040084RB0F;25/02/2019;17;0,046;R
ES0026000000040084RB0F;25/02/2019;18;0,044;R
ES0026000000040084RB0F;25/02/2019;19;0,022;R
ES0026000000040084RB0F;25/02/2019;20;0,045;R
ES0026000000040084RB0F;25/02/2019;21;0,044;R
ES0026000000040084RB0F;25/02/2019;22;0,022;R
ES0026000000040084RB0F;25/02/2019;23;0,046;R
ES0026000000040084RB0F;25/02/2019;24;0,039;R
ES0026000000040084RB0F;26/02/2019;1;0,028;R
ES0026000000040084RB0F;26/02/2019;2;0,046;R
ES0026000000040084RB0F;26/02/2019;3;0,033;R
ES0026000000040084RB0F;26/02/2019;4;0,033;R
ES0026000000040084RB0F;26/02/2019;5;0,046;R
ES0026000000040084RB0F;26/02/2019;6;0,026;R
ES0026000000040084RB0F;26/02/2019;7;0,04;R
ES0026000000040084RB0F;26/02/2019;8;0,046;R
ES0026000000040084RB0F;26/02/2019;9;0,019;R
ES0026000000040084RB0F;26/02/2019;10;0,046;R
ES0026000000040084RB0F;26/02/2019;11;0,045;R
ES0026000000040084RB0F;26/02/2019;12;0,019;R
ES0026000000040084RB0F;26/02/2019;13;0,046;R
ES0026000000040084RB0F;26/02/2019;14;0,045;R
ES0026000000040084RB0F;26/02/2019;15;0,02;R
ES0026000000040084RB0F;26/02/2019;16;0,045;R
ES0026000000040084RB0F;26/02/2019;17;0,043;R
ES0026000000040084RB0F;26/02/2019;18;0,022;R
ES0026000000040084RB0F;26/02/2019;19;0,046;R
ES0026000000040084RB0F;26/02/2019;20;0,036;R
ES0026000000040084RB0F;26/02/2019;21;0,029;R
ES0026000000040084RB0F;26/02/2019;22;0,045;R
ES0026000000040084RB0F;26/02/2019;23;0,028;R
ES0026000000040084RB0F;26/02/2019;24;0,038;R
ES0026000000040084RB0F;27/02/2019;1;0,046;R
ES0026000000040084RB0F;27/02/2019;2;0,02;R
ES0026000000040084RB0F;27/02/2019;3;0,045;R
ES0026000000040084RB0F;27/02/2019;4;0,046;R
ES0026000000040084RB0F;27/02/2019;5;0,02;R
ES0026000000040084RB0F;27/02/2019;6;0,046;R
ES0026000000040084RB0F;27/02/2019;7;0,046;R
ES0026000000040084RB0F;27/02/2019;8;0,019;R
ES0026000000040084RB0F;27/02/2019;9;0,046;R
ES0026000000040084RB0F;27/02/2019;10;0,036;R
ES0026000000040084RB0F;27/02/2019;11;0,029;R
ES0026000000040084RB0F;27/02/2019;12;0,045;R
ES0026000000040084RB0F;27/02/2019;13;0,026;R
ES0026000000040084RB0F;27/02/2019;14;0,038;R
ES0026000000040084RB0F;27/02/2019;15;0,046;R
ES0026000000040084RB0F;27/02/2019;16;0,019;R
ES0026000000040084RB0F;27/02/2019;17;0,045;R
ES0026000000040084RB0F;27/02/2019;18;0,046;R
ES0026000000040084RB0F;27/02/2019;19;0,02;R
ES0026000000040084RB0F;27/02/2019;20;0,045;R
ES0026000000040084RB0F;27/02/2019;21;0,045;R
ES0026000000040084RB0F;27/02/2019;22;0,02;R
ES0026000000040084RB0F;27/02/2019;23;0,046;R
ES0026000000040084RB0F;27/02/2019;24;0,041;R
ES0026000000040084RB0F;28/02/2019;1;0,025;R
ES0026000000040084RB0F;28/02/2019;2;0,046;R
ES0026000000040084RB0F;28/02/2019;3;0,038;R
ES0026000000040084RB0F;28/02/2019;4;0,028;R
ES0026000000040084RB0F;28/02/2019;5;0,046;R
ES0026000000040084RB0F;28/02/2019;6;0,032;R
ES0026000000040084RB0F;28/02/2019;7;0,034;R
ES0026000000040084RB0F;28/02/2019;8;0,045;R
ES0026000000040084RB0F;28/02/2019;9;0,026;R
ES0026000000040084RB0F;28/02/2019;10;0,039;R
ES0026000000040084RB0F;28/02/2019;11;0,045;R
ES0026000000040084RB0F;28/02/2019;12;0,021;R
ES0026000000040084RB0F;28/02/2019;13;0,044;R
ES0026000000040084RB0F;28/02/2019;14;0,045;R
ES0026000000040084RB0F;28/02/2019;15;0,02;R
ES0026000000040084RB0F;28/02/2019;16;0,045;R
ES0026000000040084RB0F;28/02/2019;17;0,046;R
ES0026000000040084RB0F;28/02/2019;18;0,02;R
ES0026000000040084RB0F;28/02/2019;19;0,045;R
ES0026000000040084RB0F;28/02/2019;20;0,046;R
ES0026000000040084RB0F;28/02/2019;21;0,02;R
ES0026000000040084RB0F;28/02/2019;22;0,047;R
ES0026000000040084RB0F;28/02/2019;23;0,042;R
ES0026000000040084RB0F;28/02/2019;24;0,024;R
ES0026000000040084RB0F;01/03/2019;1;0,047;R
ES0026000000040084RB0F;01/03/2019;2;0,043;R
ES0026000000040084RB0F;01/03/2019;3;0,024;R
ES0026000000040084RB0F;01/03/2019;4;0,047;R
ES0026000000040084RB0F;01/03/2019;5;0,042;R
ES0026000000040084RB0F;01/03/2019;6;0,024;R
ES0026000000040084RB0F;01/03/2019;7;0,046;R
ES0026000000040084RB0F;01/03/2019;8;0,041;R
ES0026000000040084RB0F;01/03/2019;9;0,025;R
ES0026000000040084RB0F;01/03/2019;10;0,046;R
ES0026000000040084RB0F;01/03/2019;11;0,037;R
ES0026000000040084RB0F;01/03/2019;12;0,029;R
ES0026000000040084RB0F;01/03/2019;13;0,048;R
ES0026000000040084RB0F;01/03/2019;14;0,029;R
ES0026000000040084RB0F;01/03/2019;15;0,037;R
ES0026000000040084RB0F;01/03/2019;16;0,046;R
ES0026000000040084RB0F;01/03/2019;17;0,023;R
ES0026000000040084RB0F;01/03/2019;18;0,042;R
ES0026000000040084RB0F;01/03/2019;19;0,047;R
ES0026000000040084RB0F;01/03/2019;20;0,019;R
ES0026000000040084RB0F;01/03/2019;21;0,047;R
ES0026000000040084RB0F;01/03/2019;22;0,047;R
ES0026000000040084RB0F;01/03/2019;23;0,02;R
ES0026000000040084RB0F;01/03/2019;24;0,048;R
ES0026000000040084RB0F;02/03/2019;1;0,048;R
ES0026000000040084RB0F;02/03/2019;2;0,02;R
ES0026000000040084RB0F;02/03/2019;3;0,047;R
ES0026000000040084RB0F;02/03/2019;4;0,047;R
ES0026000000040084RB0F;02/03/2019;5;0,021;R
ES0026000000040084RB0F;02/03/2019;6;0,046;R
ES0026000000040084RB0F;02/03/2019;7;0,047;R
ES0026000000040084RB0F;02/03/2019;8;0,022;R
ES0026000000040084RB0F;02/03/2019;9;0,044;R
ES0026000000040084RB0F;02/03/2019;10;0,046;R
ES0026000000040084RB0F;02/03/2019;11;0,022;R
ES0026000000040084RB0F;02/03/2019;12;0,044;R
ES0026000000040084RB0F;02/03/2019;13;0,047;R
ES0026000000040084RB0F;02/03/2019;14;0,021;R
ES0026000000040084RB0F;02/03/2019;15;0,044;R
ES0026000000040084RB0F;02/03/2019;16;0,047;R
ES0026000000040084RB0F;02/03/2019;17;0,02;R
ES0026000000040084RB0F;02/03/2019;18;0,047;R
ES0026000000040084RB0F;02/03/2019;19;0,046;R
ES0026000000040084RB0F;02/03/2019;20;0,02;R
ES0026000000040084RB0F;02/03/2019;21;0,047;R
ES0026000000040084RB0F;02/03/2019;22;0,048;R
ES0026000000040084RB0F;02/03/2019;23;0,02;R
ES0026000000040084RB0F;02/03/2019;24;0,048;R
ES0026000000040084RB0F;03/03/2019;1;0,048;R
ES0026000000040084RB0F;03/03/2019;2;0,02;R
ES0026000000040084RB0F;03/03/2019;3;0,048;R
ES0026000000040084RB0F;03/03/2019;4;0,047;R
ES0026000000040084RB0F;03/03/2019;5;0,02;R
ES0026000000040084RB0F;03/03/2019;6;0,048;R
ES0026000000040084RB0F;03/03/2019;7;0,047;R
ES0026000000040084RB0F;03/03/2019;8;0,02;R
ES0026000000040084RB0F;03/03/2019;9;0,047;R
ES0026000000040084RB0F;03/03/2019;10;0,047;R
ES0026000000040084RB0F;03/03/2019;11;0,019;R
ES0026000000040084RB0F;03/03/2019;12;0,047;R
ES0026000000040084RB0F;03/03/2019;13;0,047;R
ES0026000000040084RB0F;03/03/2019;14;0,02;R
ES0026000000040084RB0F;03/03/2019;15;0,047;R
ES0026000000040084RB0F;03/03/2019;16;0,047;R
ES0026000000040084RB0F;03/03/2019;17;0,02;R
ES0026000000040084RB0F;03/03/2019;18;0,047;R
ES0026000000040084RB0F;03/03/2019;19;0,047;R
ES0026000000040084RB0F;03/03/2019;20;0,02;R
ES0026000000040084RB0F;03/03/2019;21;0,047;R
ES0026000000040084RB0F;03/03/2019;22;0,046;R
ES0026000000040084RB0F;03/03/2019;23;0,021;R
ES0026000000040084RB0F;03/03/2019;24;0,047;R
ES0026000000040084RB0F;04/03/2019;1;0,042;R
ES0026000000040084RB0F;04/03/2019;2;0,025;R
ES0026000000040084RB0F;04/03/2019;3;0,047;R
ES0026000000040084RB0F;04/03/2019;4;0,037;R
ES0026000000040084RB0F;04/03/2019;5;0,03;R
ES0026000000040084RB0F;04/03/2019;6;0,046;R
ES0026000000040084RB0F;04/03/2019;7;0,031;R
ES0026000000040084RB0F;04/03/2019;8;0,035;R
ES0026000000040084RB0F;04/03/2019;9;0,047;R
ES0026000000040084RB0F;04/03/2019;10;0,025;R
ES0026000000040084RB0F;04/03/2019;11;0,04;R
ES0026000000040084RB0F;04/03/2019;12;0,046;R
ES0026000000040084RB0F;04/03/2019;13;0,021;R
ES0026000000040084RB0F;04/03/2019;14;0,044;R
ES0026000000040084RB0F;04/03/2019;15;0,046;R
ES0026000000040084RB0F;04/03/2019;16;0,02;R
ES0026000000040084RB0F;04/03/2019;17;0,046;R
ES0026000000040084RB0F;04/03/2019;18;0,047;R
ES0026000000040084RB0F;04/03/2019;19;0,02;R
ES0026000000040084RB0F;04/03/2019;20;0,046;R
ES0026000000040084RB0F;04/03/2019;21;0,047;R
ES0026000000040084RB0F;04/03/2019;22;0,02;R
ES0026000000040084RB0F;04/03/2019;23;0,047;R
ES0026000000040084RB0F;04/03/2019;24;0,048;R
ES0026000000040084RB0F;05/03/2019;1;0,02;R
ES0026000000040084RB0F;05/03/2019;2;0,048;R
ES0026000000040084RB0F;05/03/2019;3;0,047;R
ES0026000000040084RB0F;05/03/2019;4;0,02;R
ES0026000000040084RB0F;05/03/2019;5;0,047;R
ES0026000000040084RB0F;05/03/2019;6;0,048;R
ES0026000000040084RB0F;05/03/2019;7;0,02;R
ES0026000000040084RB0F;05/03/2019;8;0,046;R
ES0026000000040084RB0F;05/03/2019;9;0,047;R
ES0026000000040084RB0F;05/03/2019;10;0,02;R
ES0026000000040084RB0F;05/03/2019;11;0,047;R
ES0026000000040084RB0F;05/03/2019;12;0,046;R
ES0026000000040084RB0F;05/03/2019;13;0,02;R
ES0026000000040084RB0F;05/03/2019;14;0,047;R
ES0026000000040084RB0F;05/03/2019;15;0,047;R
ES0026000000040084RB0F;05/03/2019;16;0,02;R
ES0026000000040084RB0F;05/03/2019;17;0,047;R
ES0026000000040084RB0F;05/03/2019;18;0,044;R
ES0026000000040084RB0F;05/03/2019;19;0,023;R
ES0026000000040084RB0F;05/03/2019;20;0,046;R
ES0026000000040084RB0F;05/03/2019;21;0,04;R
ES0026000000040084RB0F;05/03/2019;22;0,027;R
ES0026000000040084RB0F;05/03/2019;23;0,049;R
ES0026000000040084RB0F;05/03/2019;24;0,037;R
ES0026000000040084RB0F;06/03/2019;1;0,031;R
ES0026000000040084RB0F;06/03/2019;2;0,048;R
ES0026000000040084RB0F;06/03/2019;3;0,035;R
ES0026000000040084RB0F;06/03/2019;4;0,034;R
ES0026000000040084RB0F;06/03/2019;5;0,048;R
ES0026000000040084RB0F;06/03/2019;6;0,03;R
ES0026000000040084RB0F;06/03/2019;7;0,038;R
ES0026000000040084RB0F;06/03/2019;8;0,048;R
ES0026000000040084RB0F;06/03/2019;9;0,027;R
ES0026000000040084RB0F;06/03/2019;10;0,04;R
ES0026000000040084RB0F;06/03/2019;11;0,048;R
ES0026000000040084RB0F;06/03/2019;12;0,022;R
ES0026000000040084RB0F;06/03/2019;13;0,045;R
ES0026000000040084RB0F;06/03/2019;14;0,048;R
ES0026000000040084RB0F;06/03/2019;15;0,02;R
ES0026000000040084RB0F;06/03/2019;16;0,047;R
ES0026000000040084RB0F;06/03/2019;17;0,048;R
ES0026000000040084RB0F;06/03/2019;18;0,02;R
ES0026000000040084RB0F;06/03/2019;19;0,049;R
ES0026000000040084RB0F;06/03/2019;20;0,049;R
ES0026000000040084RB0F;06/03/2019;21;0,019;R
ES0026000000040084RB0F;06/03/2019;22;0,05;R
ES0026000000040084RB0F;06/03/2019;23;0,049;R
ES0026000000040084RB0F;06/03/2019;24;0,022;R
ES0026000000040084RB0F;07/03/2019;1;0,048;R
ES0026000000040084RB0F;07/03/2019;2;0,05;R
ES0026000000040084RB0F;07/03/2019;3;0,026;R
ES0026000000040084RB0F;07/03/2019;4;0,043;R
ES0026000000040084RB0F;07/03/2019;5;0,049;R
ES0026000000040084RB0F;07/03/2019;6;0,032;R
ES0026000000040084RB0F;07/03/2019;7;0,037;R
ES0026000000040084RB0F;07/03/2019;8;0,048;R
ES0026000000040084RB0F;07/03/2019;9;0,035;R
ES0026000000040084RB0F;07/03/2019;10;0,033;R
ES0026000000040084RB0F;07/03/2019;11;0,048;R
ES0026000000040084RB0F;07/03/2019;12;0,038;R
ES0026000000040084RB0F;07/03/2019;13;0,029;R
ES0026000000040084RB0F;07/03/2019;14;0,048;R
ES0026000000040084RB0F;07/03/2019;15;0,039;R
ES0026000000040084RB0F;07/03/2019;16;0,03;R
